epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
51,0.1771942676925659,0.93868,0.4435136123657227,0.8667
52,0.1730432539653778,0.93896,0.4482961753845215,0.8677
53,0.16818377382278443,0.94164,0.4508001998901367,0.8674
54,0.16250830704212188,0.94402,0.4455302932739258,0.8687
55,0.16260515506744386,0.94428,0.46233564262390137,0.8648
56,0.15840437027454377,0.94462,0.4588781283378601,0.8666
57,0.1507930929851532,0.94724,0.46493660898208616,0.8662
58,0.1507320388031006,0.9483,0.4647860209465027,0.8659
59,0.146108475689888,0.94892,0.4874212584495544,0.863
60,0.14401280865192415,0.94968,0.4842635938644409,0.8647
61,0.13886001821517943,0.95208,0.48686334133148196,0.8582
62,0.13870751430034636,0.9517,0.4787420405387878,0.8658
63,0.13273869831085205,0.95306,0.4877855263710022,0.8637
64,0.13292812026977538,0.95414,0.4821458162307739,0.8644
65,0.12870878280162812,0.9551,0.4845146842956543,0.8661
66,0.1277318355512619,0.95504,0.48699023189544677,0.8654
67,0.12390549808502198,0.95594,0.49254172468185425,0.8666
68,0.12349426119804383,0.95658,0.4935771304130554,0.8642
69,0.11846189924240112,0.9583,0.49494940948486327,0.8651
70,0.12059202412128449,0.95788,0.5039960302352905,0.8654
71,0.11728812200546265,0.95898,0.502879408454895,0.8645
72,0.11209264027118683,0.96192,0.5113175320625305,0.8635
73,0.11110485137939453,0.96052,0.5062115995407105,0.8617
74,0.11386588237285614,0.96056,0.5086475831031799,0.8642
75,0.1124989947462082,0.96012,0.5077447149276734,0.8629
76,0.10709605356216431,0.96242,0.5107436624526978,0.8664
77,0.10664486736774445,0.96288,0.5167877960205078,0.8624
78,0.1030742003774643,0.96406,0.507934430885315,0.866
79,0.10328056020259857,0.96378,0.5128398255348205,0.865
80,0.09939448464632035,0.96556,0.5144800445556641,0.8665
81,0.10199348521232605,0.9639,0.5236741711616516,0.864
82,0.10036376542568207,0.96478,0.5236748230934143,0.8627
83,0.09872717003822326,0.9647,0.5275227994918823,0.8661
84,0.09817202712535858,0.9655,0.5221798820495606,0.8647
85,0.09385276455640792,0.96756,0.5400443160057068,0.8622
86,0.09830982872962951,0.96562,0.52407067527771,0.8634
87,0.0968211207485199,0.96524,0.5406583910942078,0.8563
88,0.0932380168914795,0.96718,0.5321205715179443,0.8622
89,0.09360648126602172,0.96662,0.5435165855407715,0.8594
90,0.08931416944980622,0.96806,0.54395222864151,0.8628
91,0.0710715210390091,0.97534,0.5096812143325805,0.8715
92,0.06347395604252815,0.97836,0.5067434111595154,0.8712
93,0.06050792115211487,0.97982,0.5132803932189941,0.8702
94,0.05726734057307244,0.9809,0.5174095216751099,0.8704
95,0.05461580159902572,0.98208,0.5177519416809082,0.8722
96,0.05461535707950592,0.9818,0.5138933067321777,0.8721
97,0.051814231088161466,0.9828,0.5211321919441223,0.87
98,0.05036802129983902,0.98358,0.5222536942481995,0.8705
99,0.049835606043338775,0.98328,0.5212226140022278,0.871
100,0.05128664721488953,0.98342,0.5260574466705322,0.8732
101,0.04714774548411369,0.98458,0.5279494584083557,0.8726
102,0.04723963594675064,0.98492,0.5299056778907776,0.8724
103,0.049023251667022705,0.98386,0.5292120626449585,0.8725
104,0.04670214826822281,0.98422,0.5331513427734375,0.8724
105,0.045779000617265704,0.98486,0.5315019213676453,0.8733
106,0.04598361312270165,0.98586,0.5363554656028747,0.873
107,0.044261249821186066,0.98568,0.5381941684722901,0.8716
108,0.04118886427164078,0.98604,0.539605730342865,0.872
109,0.04175988199710846,0.9866,0.5354089344024658,0.8706
110,0.04149064884185791,0.98664,0.5381236607551575,0.8721
111,0.04247331138193607,0.98588,0.5386642115592957,0.8731
112,0.038469464770555496,0.9878,0.5410025730133057,0.8716
113,0.03866397992491722,0.9876,0.544530258655548,0.8714
114,0.04001791741549969,0.98664,0.5455771305084228,0.8716
115,0.0398741742515564,0.98676,0.5492809021949768,0.8717
116,0.039062072749733924,0.98762,0.5502826756477356,0.8712
117,0.03995380157351494,0.98696,0.547330057144165,0.8711
118,0.037919938998818396,0.98782,0.5520417239189148,0.871
119,0.03898554003834724,0.98768,0.549236176109314,0.8718
120,0.03654916202187538,0.98794,0.5510353630065918,0.8712
121,0.03615296681165695,0.9884,0.5518274311065674,0.8717
122,0.036219888174533844,0.9887,0.5512852295875549,0.8728
123,0.03571184655785561,0.98858,0.5546030175209046,0.8739
124,0.03588989141345024,0.98822,0.5579559704780579,0.8726
125,0.034922742211818694,0.98918,0.5583385507583618,0.8727
126,0.032209430307149886,0.99026,0.5630571555137635,0.8701
127,0.03442341828584671,0.98902,0.5642993967056275,0.8722
128,0.03552404655456543,0.98866,0.5602689102172852,0.8715
129,0.03367591250658035,0.98926,0.5651000767707824,0.8719
130,0.033426559040546415,0.98908,0.5660764879226684,0.8728
